identifier,,Unnamed: 0,identifier,topic_num,weight,Department,title,identifier1,topic_num1,weight1,Department1,title1,source,target
f3jh3jcm,3094568,3094569,f3jh3jcm,topic7,0.04164591544,Global and International Studies,The Dark Side of Growth,f3r49nzt,topic7,0.1145062225,Environmental Science and Management,Net Green: The Impact of Corporate Social Responsibility on the Natural Environment and Employee Satisfaction,992,1322
f3jh3jcm,3093972,3093973,f3jh3jcm,topic25,0.06985049902000001,Global and International Studies,The Dark Side of Growth,f3sb43x7,topic25,0.001096212604,Geography,Cultural Amenities and the Consumer City Hypothesis,992,1395
f3jh3jcm,3094221,3094222,f3jh3jcm,topic25,0.06985049902000001,Global and International Studies,The Dark Side of Growth,f3z0368p,topic25,0.05359786344,Mechanical Engineering,Efficient guidance of underpowered vehicles in time-varying flow fields,992,1672
f3jh3m0h,3096660,3096661,f3jh3m0h,topic7,0.001346580209,Linguistics,"Guca : An Account of the Phonetics, Phonotactics, and Lexical Suffixes of a Kwak'wala Dialect",f3k935f6,topic7,0.1274106683,Education,The Development of a Tool to Assess Cultural Frame of Reference Among Recent Immigrant Latino Parents of Children With Disabilities,993,1033
f3jh3m0h,3095525,3095526,f3jh3m0h,topic19,0.00037200000000000004,Linguistics,"Guca : An Account of the Phonetics, Phonotactics, and Lexical Suffixes of a Kwak'wala Dialect",f3rj4gcc,topic19,0.000944,Linguistics,A Study of the Interaction of the Microprosodic Effects of Prevocalic Consonants and Tone in Navajo,993,1342
f3jh3m0h,3096957,3096958,f3jh3m0h,topic7,0.001346580209,Linguistics,"Guca : An Account of the Phonetics, Phonotactics, and Lexical Suffixes of a Kwak'wala Dialect",f3rr1wf5,topic7,0.1078554135,Geography,Optimization Programming for Stormwater Control Measures : Methods for Sizing and Selection,993,1357
f3jh3m0h,3095094,3095095,f3jh3m0h,topic17,0.00027,Linguistics,"Guca : An Account of the Phonetics, Phonotactics, and Lexical Suffixes of a Kwak'wala Dialect",f3rb72sv,topic17,0.005767309079,Media Arts and Technology,Collective Expression : Audience Response Synthesis using a Symbolic Audience Model,993,1335
f3jh3m0h,3095482,3095483,f3jh3m0h,topic19,0.00037200000000000004,Linguistics,"Guca : An Account of the Phonetics, Phonotactics, and Lexical Suffixes of a Kwak'wala Dialect",f3qf8r1c,topic19,0.11006402789999999,History,The Public History of a Concentration Camp: Historical Tales of Tragedy and Hope at the National Stadium of Chile,993,1281
f3jm27js,3099474,3099475,f3jm27js,topic7,0.03587167818,Chemical Engineering,Design strategies for peptide amphiphile micelles,f3xp731d,topic7,0.002278972315,Materials,Structure-property relationships in a polymer memristor,994,1653
f3jm27js,3099395,3099396,f3jm27js,topic7,0.03587167818,Chemical Engineering,Design strategies for peptide amphiphile micelles,f3w66hsq,topic7,0.006388384922,Computer Science,Towards Querying and Mining of Large-Scale Networks,994,1565
f3jm27js,3097439,3097440,f3jm27js,topic17,0.000251,Chemical Engineering,Design strategies for peptide amphiphile micelles,f3r49nr4,topic17,0.02727157623,Education,Pedagogy and Practice: Providing Opportunities for Students to Develop Criticality in an Undergraduate Black Studies Course,994,1318
f3jm27js,3097791,3097792,f3jm27js,topic19,0.000346,Chemical Engineering,Design strategies for peptide amphiphile micelles,f3pc30kj,topic19,0.01111701631,Physics,A search for the pair production of scalar top quarks in hadronic final states with the CMS detector,994,1219
f3jm27js,3098294,3098295,f3jm27js,topic25,0.0059224199719999995,Chemical Engineering,Design strategies for peptide amphiphile micelles,f3n58jkp,topic25,0.08535232247000002,Chemistry,Structure-function relationships and biological applications of conjugated oligoelectrolytes,994,1147
f3jm27k7,3100608,3100609,f3jm27k7,topic25,0.001565254833,Mechanical Engineering,Stochastic Analysis of Protein Expression and Gene Regulatory Network based on Experimental Fluorescence Histograms,f3tb14tg,topic25,0.04617966853,Chemistry,Development of Dearomatization Chemistry for the Total Syntheses of Sesquiterpene Natural Products,995,1449
f3jm27k7,3100767,3100768,f3jm27k7,topic25,0.001565254833,Mechanical Engineering,Stochastic Analysis of Protein Expression and Gene Regulatory Network based on Experimental Fluorescence Histograms,f3x63jv6,topic25,0.002735862769,Mathematics,Geometry of nonnegatively curved smooth metric measure spaces,995,1623
f3jm27k7,3100801,3100802,f3jm27k7,topic25,0.001565254833,Mechanical Engineering,Stochastic Analysis of Protein Expression and Gene Regulatory Network based on Experimental Fluorescence Histograms,f3xs5sh7,topic25,0.001306458051,Electrical and Computer Engineering,Gallium nitride vertical electron transistors for high power applications,995,1662
f3jm27k7,3099922,3099923,f3jm27k7,topic19,0.0005549999999999999,Mechanical Engineering,Stochastic Analysis of Protein Expression and Gene Regulatory Network based on Experimental Fluorescence Histograms,f3r78cb3,topic19,0.00037799999999999997,Chicana and Chicano Studies,Radical Storytelling: Reading Chicana Survival Narratives,995,1329
f3jm27k7,3100618,3100619,f3jm27k7,topic25,0.001565254833,Mechanical Engineering,Stochastic Analysis of Protein Expression and Gene Regulatory Network based on Experimental Fluorescence Histograms,f3td9vgd,topic25,0.04705501265,Physics,LATTE : A ground-based telescope for measuring the Milky Way Galaxy below 10GHz,995,1460
f3jm27mp,3102057,3102058,f3jm27mp,topic25,0.1273056697,Physics,Quantum control and engineering of single spins in diamond,f3vm49g8,topic25,0.026684274879999997,History,Curing A Sick Nation : Public Health and Citizenship in Colombia 1930-1940,996,1533
f3jm27mp,3101781,3101782,f3jm27mp,topic25,0.1273056697,Physics,Quantum control and engineering of single spins in diamond,f3pg1pqw,topic25,0.044089516739999994,English,Misery Loves Company: Melancholy Aesthetics and Nineteenth-Century British Fiction,996,1221
f3jm27mp,3102283,3102284,f3jm27mp,topic3,0.004315345396,Physics,Quantum control and engineering of single spins in diamond,f3zk5dm8,topic3,0.1227933977,Chemistry,Investigation of context-dependent biopolymer folding and assembly,996,1704
f3jm27mp,3102430,3102431,f3jm27mp,topic9,0.076052194,Physics,Quantum control and engineering of single spins in diamond,f3zs2tnm,topic9,0.7257134690000001,Materials,Processing-Property-Performance Relationships in Solution-Processed Small Molecule Bulk Heterojunction Organic Solar Cells,996,1723
f3jm27mp,3101566,3101567,f3jm27mp,topic21,0.11812923859999999,Physics,Quantum control and engineering of single spins in diamond,f3vt1q2s,topic21,0.2225594532,Electrical and Computer Engineering,Integrated CMOS Controller For Fast Optical Switching,996,1539
f3jm27pk,3103772,3103773,f3jm27pk,topic7,0.07601148954,Film and Media Studies,Perception and Playthings: Optical Toys as Instruments of Science and Culture,f3w093vq,topic7,0.06714589301,Chemical Engineering,Mechanistic studies of nucleation from solution,997,1553
f3jm27pk,3103634,3103635,f3jm27pk,topic7,0.07601148954,Film and Media Studies,Perception and Playthings: Optical Toys as Instruments of Science and Culture,f3sj1hp0,topic7,0.006487580872,Electrical and Computer Engineering,Ultra-Low Voltage Wide Bandwidth Substrate Removed III-V Electro-optic Modulators,997,1406
f3jm27pk,3102875,3102876,f3jm27pk,topic25,0.001225414786,Film and Media Studies,Perception and Playthings: Optical Toys as Instruments of Science and Culture,f3qn64q6,topic25,0.000944,Geography,Understanding climate impacts on Mexican rainfed maize,997,1290
f3jm27pk,3102565,3102566,f3jm27pk,topic21,0.08077197682,Film and Media Studies,Perception and Playthings: Optical Toys as Instruments of Science and Culture,f3sf2t6s,topic21,0.12242006720000001,Materials,Nonpolar Gallium Nitride-based VCSELs,997,1399
f3jm27pk,3103021,3103022,f3jm27pk,topic25,0.001225414786,Film and Media Studies,Perception and Playthings: Optical Toys as Instruments of Science and Culture,f3td9vhv,topic25,0.001225414786,Religious Studies,"The Commodification of Buddhist Objects in Amdo, Tibet, China",997,1461
f3jm27q1,3104977,3104978,f3jm27q1,topic25,0.062010842870000006,Chemical Engineering,"Probing interfacial properties of polymeric and soluble surfactants -- New tools, new insights",f3w66j0t,topic25,0.009880309226,Physics,"Aspects of emergent geometry, strings, and branes in gauge / gravity duality",998,1569
f3jm27q1,3104084,3104085,f3jm27q1,topic19,0.007924978708,Chemical Engineering,"Probing interfacial properties of polymeric and soluble surfactants -- New tools, new insights",f3nz85vn,topic19,0.00037999999999999997,Feminist Studies,"No Effort, No Entry : Vestimentary Systems in ""Africa's Gay Capital""",998,1192
f3jm27q1,3104883,3104884,f3jm27q1,topic25,0.062010842870000006,Chemical Engineering,"Probing interfacial properties of polymeric and soluble surfactants -- New tools, new insights",f3th8jv8,topic25,0.5185879588000001,Electrical and Computer Engineering,Data Learning Methodologies for Improving the Efficiency of Constrained Random Verification,998,1465
f3jm27q1,3105033,3105034,f3jm27q1,topic25,0.062010842870000006,Chemical Engineering,"Probing interfacial properties of polymeric and soluble surfactants -- New tools, new insights",f3x9288x,topic25,0.03961390571000001,Music,"Sayings, Stories, and Symbols: Figurative Language as a Pedagogical Tool for Collegiate Choral Conductors",998,1630
f3jm27q1,3105424,3105425,f3jm27q1,topic7,0.0009699999999999999,Chemical Engineering,"Probing interfacial properties of polymeric and soluble surfactants -- New tools, new insights",f3qn64pr,topic7,0.001120369272,Music,Part One: Toward the Transcendental Structures of Music; Part Two: A Portfolio of Compositions,998,1289
f3jm27rg,3106882,3106883,f3jm27rg,topic25,0.02976654079,Psychology,The reflective mind: Examining the brain connectivity underlying accurate metacognitive awareness,f3pg1pqw,topic25,0.044089516739999994,English,Misery Loves Company: Melancholy Aesthetics and Nineteenth-Century British Fiction,999,1221
f3jm27rg,3106954,3106955,f3jm27rg,topic25,0.02976654079,Psychology,The reflective mind: Examining the brain connectivity underlying accurate metacognitive awareness,f3qv3jq3,topic25,0.000802,"Ecology, Evolution, and Marine Biology",Effects of an Exotic Plant Invasion on Arthropod Assemblages,999,1303
f3jm27rg,3106715,3106716,f3jm27rg,topic25,0.02976654079,Psychology,The reflective mind: Examining the brain connectivity underlying accurate metacognitive awareness,f3k935gn,topic25,0.009934417753,Environmental Science and Management,"Impact of solution constituents, natural stimuli, and material properties on nanoparticle agglomeration in aqueous environments",999,1034
f3jm27rg,3106818,3106819,f3jm27rg,topic25,0.02976654079,Psychology,The reflective mind: Examining the brain connectivity underlying accurate metacognitive awareness,f3n877wn,topic25,0.000604,Communication,"Communication and Identity Negotiation Processes by Professionals in Health Care Organizations: Examining Race, Gender, and Class Intersections",999,1150
f3jm27rg,3106770,3106771,f3jm27rg,topic25,0.02976654079,Psychology,The reflective mind: Examining the brain connectivity underlying accurate metacognitive awareness,f3mc8x5m,topic25,0.000927,Chemical Engineering,Developing a General Interaction Potential for Hydrophobic and Hydrophilic Interactions in Self-Assembled Systems,999,1098
f3jm27tc,3109180,3109181,f3jm27tc,topic25,0.001877695758,Geography,A Temporal Approach to Defining Place Types based on User-Contributed Geosocial Content,f3wq01w5,topic25,0.001264639353,French,"Severine, Colette, Andree Viollis: Three Women Writers and the Daily Press in Third-Republic France",1000,1593
f3jm27tc,3109082,3109083,f3jm27tc,topic25,0.001877695758,Geography,A Temporal Approach to Defining Place Types based on User-Contributed Geosocial Content,f3tt4p43,topic25,0.000695,French and Italian,A Transalpine Theatrical Conversation : French Medieval Farce and Italian Renaissance Comedy,1000,1484
f3jm27tc,3109567,3109568,f3jm27tc,topic7,0.1164719515,Geography,A Temporal Approach to Defining Place Types based on User-Contributed Geosocial Content,f3mk6b2j,topic7,0.002554640519,Physics,Search for supersymmetry at CMS in events with b-tagged jets and missing transverse energy at 8 TeV / by Kristen Flowers,1000,1114
f3jm27tc,3108857,3108858,f3jm27tc,topic25,0.001877695758,Geography,A Temporal Approach to Defining Place Types based on User-Contributed Geosocial Content,f3pk0d35,topic25,0.2780405458,Computer Science,Interaction Methods for Large Scale Graph Visualization Systems --- Using Manipulation to Aid Discovery,1000,1225
f3jm27tc,3109282,3109283,f3jm27tc,topic25,0.001877695758,Geography,A Temporal Approach to Defining Place Types based on User-Contributed Geosocial Content,f3zp443w,topic25,0.001289403021,English,"And the Wound Speaks: Language, Trauma, Topography and Uncreation",1000,1713
f3jm27vt,3110959,3110960,f3jm27vt,topic8,0.01066422343,Economics,Perceived knowledge and expectations: Essays on individual choice behavior,f3pn93tz,topic8,0.2668108005,"Counseling, Clinical and School Psychology","Ableist microaggressions scale: Development, validation, and relationship with social support",1001,1236
f3jm27vt,3110883,3110884,f3jm27vt,topic7,0.2867441636,Economics,Perceived knowledge and expectations: Essays on individual choice behavior,f3xs5sh7,topic7,0.008289626925,Electrical and Computer Engineering,Gallium nitride vertical electron transistors for high power applications,1001,1662
f3jm27vt,3110445,3110446,f3jm27vt,topic7,0.2867441636,Economics,Perceived knowledge and expectations: Essays on individual choice behavior,f3p26w2m,topic7,0.050570953689999996,Sociology,"Moments of Transformation: Gender, Sexuality, and Desire among Partners of Trans Men",1001,1194
f3jm27vt,3110907,3110908,f3jm27vt,topic7,0.2867441636,Economics,Perceived knowledge and expectations: Essays on individual choice behavior,f3z899h3,topic7,0.0017574503169999998,Sociology,Incited to rhyme: Lesbian rappers in bay area's hip hop underground,1001,1689
f3jm27vt,3110788,3110789,f3jm27vt,topic7,0.2867441636,Economics,Perceived knowledge and expectations: Essays on individual choice behavior,f3w37t82,topic7,0.38782615880000004,Psychology,"The role of sex, the female reproductive cycle, and estrogen in the motivation for cocaine, food, and their relative value",1001,1557
f3jq0xzq,3111540,3111541,f3jq0xzq,topic25,0.006874331496,English,"Timing Machines: Time, Technology and Media",f3vq30s7,topic25,0.056416559670000005,Global and International Studies,"Democratization, Civil Society, Human Rights Implications, and the State-Society Balance in Armenia",1002,1536
f3jq0xzq,3111293,3111294,f3jq0xzq,topic25,0.006874331496,English,"Timing Machines: Time, Technology and Media",f3q23x60,topic25,0.01906197753,Biomolecular Science and Engineering,Programmed Cell Death and Cellular Stress: Insights from Caenorhabditis elegans pink-1 and icd-1,1002,1255
